Transaction_ID,Transaction_Date,Transaction_Date_Only,Transaction_Year,Transaction_Month_Number,Transaction_Month_Name,Transaction_Year_Month,Transaction_Amount,Flagged_Fraud_Amount,Fraudulent,Fraud_Probability,Risk_Score,Risk_Score_Band,Prediction_Label,Fraud_Prediction,Fraud_Status,Risk_Level,High_Risk_Flag,Primary_Risk_Reason,Risk_Reasons,Recommended_Action,Merchant_Category,Payment_Method,Device_Type,Location,Transaction_Type,Time_Risk,Keyword_Risk,Is_International,Is_Night,Suspicious_Keyword,High_Amount_Deviation,International_Night,International_Keyword,Behavioral_Risk_Count,Amount_vs_Average_Spend,Transactions_per_Account_Age
T102741,2023-10-10 04:15:00,2023-10-10,2023,10,October,2023-10,20.43,20.43,1,0.690618,69.06,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Grocery,Credit Card,POS,Delhi,Domestic,Night,Normal,0,1,No,0,0,0,1,0.347745,0.010542
T102742,2023-04-17 01:34:00,2023-04-17,2023,4,April,2023-04,17.44,0.0,0,0.677393,67.74,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Electronics,UPI,Mobile,Chennai,Domestic,Night,Normal,0,1,No,0,0,0,1,0.059565,0.144312
T102743,2023-10-20 21:25:00,2023-10-20,2023,10,October,2023-10,12.14,12.14,1,0.839877,83.99,High Risk,Fraud,1,Predicted Fraud,High,1,International + suspicious keyword,International transaction | Suspicious keyword detected | International + suspicious keyword pattern | Multiple behavioral risk indicators,Immediate Review,Entertainment,UPI,Desktop,Pune,International,Day,Suspicious Keyword,1,0,Yes,0,0,1,2,0.298868,0.535714
T102744,2023-09-11 01:59:00,2023-09-11,2023,9,September,2023-09,77.92,77.92,0,0.700388,70.04,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Utilities,NetBanking,Mobile,Mumbai,Domestic,Night,Normal,0,1,No,0,0,0,1,0.809895,0.044365
T102745,2023-04-19 04:13:00,2023-04-19,2023,4,April,2023-04,121.61,121.61,1,0.814907,81.49,High Risk,Fraud,1,Predicted Fraud,High,1,International + night-time,International transaction | Night-time transaction | International + night-time pattern | Multiple behavioral risk indicators,Immediate Review,Utilities,Debit Card,Mobile,Kolkata,International,Night,Normal,1,1,No,0,1,0,2,0.717463,0.091046
T102746,2023-09-26 21:42:00,2023-09-26,2023,9,September,2023-09,69.08,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,NetBanking,Desktop,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,0.193708,0.003692
T102747,2023-12-31 07:45:00,2023-12-31,2023,12,December,2023-12,12.72,0.0,0,0.075537,7.55,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,Debit Card,POS,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.026108,0.03385
T102748,2023-08-31 20:54:00,2023-08-31,2023,8,August,2023-08,133.33,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,UPI,Mobile,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.749719,1.732143
T102749,2023-04-02 16:10:00,2023-04-02,2023,4,April,2023-04,80.84,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,UPI,POS,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.304643,0.326214
T102750,2023-07-30 23:24:00,2023-07-30,2023,7,July,2023-07,39.3,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,PayPal,Desktop,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.286987,0.079815
T102751,2024-01-08 23:31:00,2024-01-08,2024,1,January,2024-01,89.7,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Entertainment,PayPal,Mobile,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.263058,4.085714
T102752,2023-05-31 14:08:00,2023-05-31,2023,5,May,2023-05,24.08,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,UPI,Desktop,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.126984,0.181363
T102753,2023-02-13 17:01:00,2023-02-13,2023,2,February,2023-02,33.87,0.0,0,0.072896,7.29,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,UPI,Desktop,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.137694,0.049161
T102754,2023-06-30 21:17:00,2023-06-30,2023,6,June,2023-06,199.58,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Entertainment,Credit Card,Desktop,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.692433,0.335013
T102755,2023-11-01 09:10:00,2023-11-01,2023,11,November,2023-11,27.46,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,Credit Card,Desktop,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.079305,0.178
T102756,2023-07-27 12:09:00,2023-07-27,2023,7,July,2023-07,50.79,0.0,0,0.072677,7.27,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,NetBanking,Mobile,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,1.288106,0.020374
T102757,2023-11-05 14:48:00,2023-11-05,2023,11,November,2023-11,176.68,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,PayPal,POS,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.626747,0.115846
T102758,2023-05-27 09:19:00,2023-05-27,2023,5,May,2023-05,98.4,98.4,0,0.701689,70.17,High Risk,Fraud,1,Predicted Fraud,High,1,International transaction,International transaction,Immediate Review,Travel,PayPal,POS,Kolkata,International,Day,Normal,1,0,No,0,0,0,1,0.444706,0.077041
T102759,2023-02-20 19:03:00,2023-02-20,2023,2,February,2023-02,5.14,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,UPI,Mobile,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.068043,0.122563
T102760,2024-01-02 22:12:00,2024-01-02,2024,1,January,2024-01,12.75,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,UPI,Mobile,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.1139,0.112782
T102761,2024-02-10 14:16:00,2024-02-10,2024,2,February,2024-02,0.63,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,NetBanking,POS,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.001422,0.007179
T102762,2024-02-06 22:06:00,2024-02-06,2024,2,February,2024-02,79.74,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Fashion,PayPal,POS,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,0.1824,0.031377
T102763,2023-03-16 18:21:00,2023-03-16,2023,3,March,2023-03,47.49,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,Credit Card,Mobile,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,1.803646,0.228013
T102764,2023-09-14 00:52:00,2023-09-14,2023,9,September,2023-09,11.54,11.54,0,0.696236,69.62,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Electronics,Debit Card,Desktop,Bengaluru,Domestic,Night,Normal,0,1,No,0,0,0,1,0.033179,0.230352
T102765,2023-01-14 14:48:00,2023-01-14,2023,1,January,2023-01,253.48,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,NetBanking,Mobile,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.900302,0.037915
T102766,2023-05-29 01:58:00,2023-05-29,2023,5,May,2023-05,60.34,60.34,0,0.698548,69.85,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Travel,Debit Card,POS,Bengaluru,Domestic,Night,Normal,0,1,No,0,0,0,1,0.128244,0.066874
T102767,2023-11-27 00:34:00,2023-11-27,2023,11,November,2023-11,22.15,0.0,1,0.687083,68.71,Medium Risk,Legitimate,0,Predicted Legitimate,Medium,0,Night-time transaction,Night-time transaction,Monitor,Entertainment,Credit Card,Desktop,Mumbai,Domestic,Night,Normal,0,1,No,0,0,0,1,0.04869,0.104148
T102768,2023-10-05 12:14:00,2023-10-05,2023,10,October,2023-10,55.55,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Entertainment,Credit Card,POS,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.188952,0.068789
T102769,2023-06-02 19:08:00,2023-06-02,2023,6,June,2023-06,91.06,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Entertainment,Debit Card,Desktop,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,1.16609,0.018248
T102770,2023-12-14 18:07:00,2023-12-14,2023,12,December,2023-12,6.34,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,NetBanking,POS,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.026943,0.10443
T102771,2023-01-13 12:19:00,2023-01-13,2023,1,January,2023-01,25.69,0.0,0,0.072896,7.29,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,Debit Card,Desktop,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.07032,1.489583
T102772,2023-07-13 05:01:00,2023-07-13,2023,7,July,2023-07,131.59,131.59,0,0.706758,70.68,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Travel,NetBanking,Mobile,Kolkata,Domestic,Night,Normal,0,1,No,0,0,0,1,0.276246,0.471311
T102773,2023-11-27 17:38:00,2023-11-27,2023,11,November,2023-11,49.25,0.0,0,0.072677,7.27,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,NetBanking,Mobile,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.261579,0.182022
T102774,2023-04-18 20:46:00,2023-04-18,2023,4,April,2023-04,63.27,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,UPI,Desktop,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.160384,0.016694
T102775,2023-10-16 12:03:00,2023-10-16,2023,10,October,2023-10,45.37,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Entertainment,PayPal,Desktop,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.131568,0.306368
T102776,2024-01-11 15:31:00,2024-01-11,2024,1,January,2024-01,3.59,0.0,0,0.072896,7.29,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,PayPal,Mobile,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.074235,0.003376
T102777,2023-10-02 03:36:00,2023-10-02,2023,10,October,2023-10,14.5,14.5,1,0.694773,69.48,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Entertainment,Credit Card,Mobile,Chennai,Domestic,Night,Normal,0,1,No,0,0,0,1,0.051163,0.058999
T102778,2023-05-31 10:00:00,2023-05-31,2023,5,May,2023-05,47.18,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,UPI,Desktop,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.472178,0.208333
T102779,2023-06-22 07:06:00,2023-06-22,2023,6,June,2023-06,18.78,0.0,0,0.074782,7.48,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,PayPal,Desktop,Bengaluru,Domestic,Day,Normal,0,0,No,0,0,0,0,0.054444,0.254833
T102780,2023-11-21 11:15:00,2023-11-21,2023,11,November,2023-11,4.1,0.0,0,0.072677,7.27,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Health,NetBanking,Mobile,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.013271,0.109091
T102781,2023-10-25 04:08:00,2023-10-25,2023,10,October,2023-10,148.45,148.45,0,0.711284,71.13,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Utilities,NetBanking,POS,Delhi,Domestic,Night,Normal,0,1,No,0,0,0,1,0.304957,0.020155
T102782,2023-09-11 02:42:00,2023-09-11,2023,9,September,2023-09,317.88,317.88,0,0.71416,71.42,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Electronics,Debit Card,Mobile,Pune,Domestic,Night,Normal,0,1,No,0,0,0,1,0.678738,0.150685
T102783,2023-03-03 00:05:00,2023-03-03,2023,3,March,2023-03,126.06,126.06,1,0.710298,71.03,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction | Transaction amount significantly above average,Immediate Review,Fashion,Debit Card,Desktop,Kolkata,Domestic,Night,Normal,0,1,No,1,0,0,1,8.640164,0.355556
T102784,2023-11-14 16:41:00,2023-11-14,2023,11,November,2023-11,153.81,153.81,0,0.712504,71.25,High Risk,Fraud,1,Predicted Fraud,High,1,International transaction,International transaction | Transaction amount significantly above average,Immediate Review,Travel,NetBanking,Desktop,Hyderabad,International,Day,Normal,1,0,No,1,0,0,1,3.125584,0.051056
T102785,2023-09-14 20:25:00,2023-09-14,2023,9,September,2023-09,22.16,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,NetBanking,POS,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.057279,0.033333
T102786,2023-12-29 04:21:00,2023-12-29,2023,12,December,2023-12,258.77,258.77,1,0.690286,69.03,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Health,Debit Card,Mobile,Kolkata,Domestic,Night,Normal,0,1,No,0,0,0,1,0.747955,0.043771
T102787,2023-12-11 11:28:00,2023-12-11,2023,12,December,2023-12,17.54,0.0,0,0.072896,7.29,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,PayPal,Desktop,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.043582,0.119447
T102788,2024-01-23 12:09:00,2024-01-23,2024,1,January,2024-01,241.98,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,Credit Card,Mobile,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,1.719341,0.019471
T102789,2023-10-11 17:49:00,2023-10-11,2023,10,October,2023-10,421.03,421.03,0,0.734742,73.47,High Risk,Fraud,1,Predicted Fraud,High,1,International transaction,International transaction,Immediate Review,Fashion,Debit Card,Desktop,Hyderabad,International,Day,Normal,1,0,No,0,0,0,1,0.987939,0.038492
T102790,2023-01-03 02:52:00,2023-01-03,2023,1,January,2023-01,99.51,99.51,0,0.709674,70.97,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Utilities,PayPal,POS,Kolkata,Domestic,Night,Normal,0,1,No,0,0,0,1,0.438776,0.050075
T102791,2023-03-02 11:59:00,2023-03-02,2023,3,March,2023-03,317.67,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,High transaction amount deviation,Transaction amount significantly above average,Normal,Health,PayPal,Mobile,Hyderabad,Domestic,Day,Normal,0,0,No,1,0,0,0,2.296299,0.09971
T102792,2023-09-30 03:57:00,2023-09-30,2023,9,September,2023-09,67.43,67.43,0,0.705955,70.6,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction | Transaction amount significantly above average,Immediate Review,Health,PayPal,Mobile,Delhi,Domestic,Night,Normal,0,1,No,1,0,0,1,4.436184,0.069729
T102793,2023-06-02 14:31:00,2023-06-02,2023,6,June,2023-06,24.04,0.0,0,0.074456,7.45,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,UPI,POS,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.055015,0.200864
T102794,2023-06-02 22:53:00,2023-06-02,2023,6,June,2023-06,45.96,0.0,0,0.074456,7.45,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,UPI,Desktop,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.168772,0.558739
T102795,2023-11-21 11:49:00,2023-11-21,2023,11,November,2023-11,72.03,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,PayPal,Desktop,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.147621,0.101563
T102796,2023-09-29 14:02:00,2023-09-29,2023,9,September,2023-09,6.07,6.07,0,0.792919,79.29,High Risk,Fraud,1,Predicted Fraud,High,1,Suspicious keyword detected,Suspicious keyword detected,Immediate Review,Entertainment,NetBanking,Mobile,Chennai,Domestic,Day,Suspicious Keyword,0,0,Yes,0,0,0,1,0.016852,0.642066
T102797,2023-10-31 10:54:00,2023-10-31,2023,10,October,2023-10,77.9,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Fashion,UPI,POS,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,1.576923,0.176113
T102798,2023-09-07 17:22:00,2023-09-07,2023,9,September,2023-09,317.82,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Food,Debit Card,Mobile,Chennai,Domestic,Day,Normal,0,0,No,0,0,0,0,1.065759,0.375
T102799,2023-03-14 13:59:00,2023-03-14,2023,3,March,2023-03,16.87,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,UPI,Mobile,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.917346,0.095156
T102800,2023-11-06 13:03:00,2023-11-06,2023,11,November,2023-11,125.85,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,NetBanking,Desktop,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.444213,0.17662
T102801,2023-10-23 14:15:00,2023-10-23,2023,10,October,2023-10,190.79,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,Credit Card,Desktop,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,1.050606,0.102804
T102802,2023-09-03 22:16:00,2023-09-03,2023,9,September,2023-09,230.17,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,UPI,Desktop,Pune,Domestic,Day,Normal,0,0,No,0,0,0,0,0.707758,0.007679
T102803,2023-03-18 00:05:00,2023-03-18,2023,3,March,2023-03,257.78,257.78,1,0.836128,83.61,High Risk,Fraud,1,Predicted Fraud,High,1,Multiple behavioral risk indicators,Night-time transaction | Suspicious keyword detected | Multiple behavioral risk indicators,Immediate Review,Health,PayPal,Desktop,Hyderabad,Domestic,Night,Suspicious Keyword,0,1,Yes,0,0,0,2,0.936122,0.138047
T102804,2023-10-24 22:12:00,2023-10-24,2023,10,October,2023-10,58.96,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Grocery,PayPal,Desktop,Hyderabad,Domestic,Day,Normal,0,0,No,0,0,0,0,0.427061,0.144307
T102805,2023-06-23 10:04:00,2023-06-23,2023,6,June,2023-06,302.86,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,High transaction amount deviation,Transaction amount significantly above average,Normal,Food,PayPal,POS,Bengaluru,Domestic,Day,Normal,0,0,No,1,0,0,0,3.382021,0.033543
T102806,2023-05-28 06:36:00,2023-05-28,2023,5,May,2023-05,113.28,113.28,0,0.720017,72.0,High Risk,Fraud,1,Predicted Fraud,High,1,International transaction,International transaction,Immediate Review,Fashion,Credit Card,Mobile,Bengaluru,International,Day,Normal,1,0,No,0,0,0,1,0.543805,0.031308
T102807,2023-06-27 00:23:00,2023-06-27,2023,6,June,2023-06,14.11,14.11,1,0.692912,69.29,High Risk,Fraud,1,Predicted Fraud,High,1,Night-time transaction,Night-time transaction,Immediate Review,Utilities,NetBanking,POS,Pune,Domestic,Night,Normal,0,1,No,0,0,0,1,0.028589,0.093252
T102808,2023-10-05 14:19:00,2023-10-05,2023,10,October,2023-10,51.84,0.0,0,0.073653,7.37,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Electronics,Debit Card,Mobile,Mumbai,Domestic,Day,Normal,0,0,No,0,0,0,0,0.231957,0.038596
T102809,2023-11-15 19:20:00,2023-11-15,2023,11,November,2023-11,101.36,0.0,0,0.072677,7.27,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,NetBanking,Desktop,Delhi,Domestic,Day,Normal,0,0,No,0,0,0,0,0.268924,0.116279
T102810,2023-10-24 21:28:00,2023-10-24,2023,10,October,2023-10,22.73,0.0,0,0.071892,7.19,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Travel,Credit Card,POS,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.59942,0.067183
T102811,2023-05-11 19:19:00,2023-05-11,2023,5,May,2023-05,81.87,0.0,0,0.072896,7.29,Low Risk,Legitimate,0,Predicted Legitimate,Low,0,No major risk indicator,No major behavioral risk indicators,Normal,Utilities,PayPal,Mobile,Kolkata,Domestic,Day,Normal,0,0,No,0,0,0,0,0.418473,0.031267
