Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent,Transaction_Hour,Transaction_Day,Transaction_Month,Day_of_Week,Is_Weekend,Amount_vs_Average_Spend,Transactions_per_Account_Age
T102839,CUST1933,2023-10-15 09:01:00,37.18,Health,UPI,Desktop,Kolkata,0,46,364.96,428,No,0,9,15,10,Sunday,1,0.10187417799210872,0.10747663551401869
T102840,CUST1928,2023-06-22 04:10:00,39.87,Food,Debit Card,POS,Pune,0,78,398.64,1426,No,0,4,22,6,Thursday,0,0.10001505117399156,0.0546984572230014
T102841,CUST9842,2023-11-30 09:53:00,112.28,Fashion,Credit Card,Mobile,Hyderabad,0,106,124.8,1442,No,0,9,30,11,Thursday,0,0.8996794871794872,0.07350901525658807
T102842,CUST7206,2023-10-25 19:56:00,200.5,Travel,UPI,Mobile,Kolkata,0,28,191.55,287,No,0,19,25,10,Wednesday,0,1.0467240929261288,0.0975609756097561
T102843,CUST3222,2024-01-10 21:53:00,241.16,Fashion,Debit Card,Desktop,Kolkata,0,24,197.2,144,No,0,21,10,1,Wednesday,0,1.222920892494929,0.16666666666666666
T102844,CUST4991,2023-01-21 09:27:00,68.85,Travel,Credit Card,Desktop,Pune,0,7,478.36,363,No,0,9,21,1,Saturday,1,0.14392925829918887,0.01928374655647383
T102845,CUST5976,2023-02-12 12:57:00,35.34,Food,NetBanking,Mobile,Delhi,0,112,210.56,378,No,0,12,12,2,Sunday,1,0.16783814589665655,0.2962962962962963
T102846,CUST3189,2023-11-02 16:06:00,123.92,Health,UPI,Mobile,Pune,0,79,118.72,262,No,0,16,2,11,Thursday,0,1.043800539083558,0.3015267175572519
T102847,CUST1411,2023-06-07 17:31:00,23.12,Utilities,UPI,Mobile,Delhi,0,177,319.85,1562,No,0,17,7,6,Wednesday,0,0.07228388307018915,0.11331626120358515
T102848,CUST6711,2023-12-11 18:07:00,66.42,Health,Debit Card,Mobile,Bengaluru,0,3,219.36,478,No,0,18,11,12,Monday,0,0.30278993435448576,0.006276150627615063
T102849,CUST4522,2024-02-21 13:38:00,35.53,Electronics,PayPal,Desktop,Hyderabad,0,2,132.54,1130,No,0,13,21,2,Wednesday,0,0.2680700165987627,0.0017699115044247787
T102850,CUST7231,2023-03-25 12:44:00,85.52,Health,NetBanking,Mobile,Kolkata,0,7,360.42,857,No,0,12,25,3,Saturday,1,0.23727873037012373,0.008168028004667444
T102851,CUST6598,2023-08-26 22:23:00,22.0,Grocery,PayPal,Desktop,Bengaluru,0,121,104.04,637,No,0,22,26,8,Saturday,1,0.21145713187235676,0.18995290423861852
T102852,CUST5882,2023-10-27 13:59:00,17.02,Food,UPI,Mobile,Mumbai,0,21,320.34,127,No,0,13,27,10,Friday,0,0.053131048261222454,0.16535433070866143
T102853,CUST2397,2023-02-13 12:26:00,200.32,Utilities,PayPal,Mobile,Pune,0,137,220.96,597,No,0,12,13,2,Monday,0,0.9065894279507603,0.22948073701842547
T102854,CUST5690,2023-11-13 03:14:00,8.59,Utilities,Credit Card,POS,Bengaluru,0,140,166.39,1683,No,1,3,13,11,Monday,0,0.05162569865977523,0.08318478906714201
T102855,CUST6624,2023-01-01 19:42:00,56.41,Electronics,NetBanking,POS,Bengaluru,0,24,473.53,491,No,0,19,1,1,Sunday,1,0.1191265600912297,0.048879837067209775
T102856,CUST7894,2023-10-02 17:19:00,19.96,Utilities,PayPal,Mobile,Kolkata,0,33,168.96,529,No,0,17,2,10,Monday,0,0.1181344696969697,0.062381852551984876
T102857,CUST1270,2024-02-01 20:04:00,3.18,Health,Credit Card,Desktop,Delhi,0,43,180.28,660,No,0,20,1,2,Thursday,0,0.017639227867761263,0.06515151515151515
T102858,CUST9091,2023-05-28 14:16:00,2.93,Food,Debit Card,Mobile,Pune,0,82,436.61,1091,No,0,14,28,5,Sunday,1,0.006710794530587939,0.07516040329972502
T102859,CUST6562,2023-10-31 05:26:00,15.41,Fashion,PayPal,POS,Delhi,0,118,73.23,1750,No,0,5,31,10,Tuesday,0,0.21043288269834767,0.06742857142857143
T102860,CUST5726,2023-12-27 04:39:00,161.25,Health,NetBanking,Mobile,Hyderabad,0,5,62.95,1411,No,0,4,27,12,Wednesday,0,2.5615567911040507,0.003543586109142452
T102861,CUST4135,2023-11-10 00:32:00,26.56,Entertainment,Credit Card,POS,Bengaluru,0,123,148.53,1295,No,1,0,10,11,Friday,0,0.17881909378576719,0.09498069498069497
T102862,CUST8646,2023-03-26 01:05:00,240.4,Travel,PayPal,Mobile,Pune,0,71,299.9,1104,No,0,1,26,3,Sunday,1,0.8016005335111704,0.06431159420289854
T102863,CUST8065,2023-08-25 21:59:00,69.71,Food,Debit Card,Mobile,Bengaluru,0,89,198.31,1478,Yes,0,21,25,8,Friday,0,0.35152034693157175,0.060216508795669824
T102864,CUST1828,2023-12-30 22:01:00,45.9,Utilities,PayPal,Desktop,Hyderabad,0,142,308.19,156,No,0,22,30,12,Saturday,1,0.1489340990947143,0.9102564102564102
T102865,CUST5126,2023-09-16 19:06:00,69.42,Electronics,Credit Card,POS,Chennai,0,116,88.28,1156,No,0,19,16,9,Saturday,1,0.7863615768010874,0.10034602076124567
T102866,CUST3702,2023-08-16 06:20:00,58.17,Fashion,PayPal,POS,Hyderabad,0,164,138.11,506,No,0,6,16,8,Wednesday,0,0.42118601115053217,0.3241106719367589
T102867,CUST7569,2023-02-06 07:05:00,113.76,Grocery,NetBanking,POS,Delhi,0,35,286.93,1282,No,0,7,6,2,Monday,0,0.39647300735371,0.027301092043681748
T102868,CUST3642,2023-08-04 16:44:00,26.56,Fashion,UPI,Desktop,Delhi,1,108,116.4,752,No,1,16,4,8,Friday,0,0.22817869415807557,0.14361702127659576
T102869,CUST7530,2023-05-27 08:55:00,34.84,Health,Credit Card,Mobile,Bengaluru,0,178,217.17,465,No,0,8,27,5,Saturday,1,0.1604273150066768,0.3827956989247312
T102870,CUST2017,2023-08-24 05:33:00,179.62,Travel,Credit Card,Desktop,Delhi,0,79,290.6,1438,No,1,5,24,8,Thursday,0,0.6181004817618719,0.05493741307371349
T102871,CUST6608,2023-06-08 20:35:00,234.18,Fashion,Credit Card,Mobile,Pune,0,11,487.09,114,No,0,20,8,6,Thursday,0,0.4807735736722167,0.09649122807017543
T102872,CUST8876,2023-02-25 09:03:00,178.46,Grocery,Credit Card,Desktop,Hyderabad,0,152,49.14,1412,No,0,9,25,2,Saturday,1,3.631664631664632,0.10764872521246459
T102873,CUST7832,2023-04-05 00:52:00,43.5,Entertainment,PayPal,Desktop,Bengaluru,0,75,235.6,815,No,1,0,5,4,Wednesday,0,0.18463497453310695,0.09202453987730061
T102874,CUST9618,2023-10-20 06:32:00,121.26,Electronics,NetBanking,POS,Hyderabad,0,44,204.17,56,No,0,6,20,10,Friday,0,0.5939168340108734,0.7857142857142857
T102875,CUST3304,2023-09-30 09:05:00,51.75,Food,Debit Card,Desktop,Hyderabad,0,179,413.88,889,No,0,9,30,9,Saturday,1,0.1250362423890983,0.2013498312710911
T102876,CUST7688,2023-06-08 18:20:00,55.06,Travel,NetBanking,Mobile,Bengaluru,0,145,451.15,101,No,0,18,8,6,Thursday,0,0.12204366618641252,1.4356435643564356
T102877,CUST9343,2023-09-11 08:58:00,18.32,Grocery,Credit Card,Desktop,Kolkata,0,125,454.44,1148,No,0,8,11,9,Monday,0,0.0403133526978259,0.10888501742160278
T102878,CUST2538,2023-12-01 14:51:00,71.55,Utilities,PayPal,Desktop,Chennai,0,198,193.82,617,No,0,14,1,12,Friday,0,0.3691569497471881,0.3209076175040519
T102879,CUST5709,2023-05-20 12:11:00,16.48,Health,PayPal,Mobile,Kolkata,0,85,159.28,1479,Yes,0,12,20,5,Saturday,1,0.10346559517830237,0.05747126436781609
T102880,CUST5743,2023-09-21 01:51:00,32.23,Health,Credit Card,POS,Delhi,0,8,230.08,1059,No,0,1,21,9,Thursday,0,0.14008171070931846,0.007554296506137866
T102881,CUST5996,2023-01-04 06:30:00,154.5,Health,PayPal,Mobile,Mumbai,0,79,178.55,1143,No,0,6,4,1,Wednesday,0,0.8653038364603752,0.06911636045494313
T102882,CUST4623,2023-09-27 11:17:00,18.56,Utilities,Credit Card,Mobile,Kolkata,0,118,362.24,1645,No,0,11,27,9,Wednesday,0,0.05123674911660777,0.07173252279635259
T102883,CUST8283,2023-10-12 01:52:00,5.91,Utilities,NetBanking,Mobile,Mumbai,0,122,114.65,1275,No,0,1,12,10,Thursday,0,0.05154819014391627,0.09568627450980392
T102884,CUST5187,2023-06-14 22:41:00,5.72,Travel,UPI,Desktop,Mumbai,0,74,332.76,1648,No,0,22,14,6,Wednesday,0,0.017189566053612212,0.044902912621359224
T102885,CUST5265,2023-02-25 15:44:00,226.13,Fashion,PayPal,Desktop,Delhi,0,28,464.22,1647,No,0,15,25,2,Saturday,1,0.48711817672655205,0.01700060716454159
T102886,CUST9762,2023-09-11 23:13:00,56.57,Travel,Credit Card,Mobile,Chennai,0,140,147.16,181,Yes,1,23,11,9,Monday,0,0.38441152487088887,0.7734806629834254
T102887,CUST7822,2023-08-30 13:07:00,42.13,Health,Credit Card,Mobile,Hyderabad,0,171,341.68,1610,No,0,13,30,8,Wednesday,0,0.1233025052680871,0.1062111801242236
T102888,CUST5915,2023-12-31 17:27:00,133.23,Entertainment,PayPal,POS,Bengaluru,0,120,80.34,1265,No,0,17,31,12,Sunday,1,1.6583271097834202,0.09486166007905138
T102889,CUST8972,2023-11-12 06:17:00,144.55,Grocery,Debit Card,Desktop,Chennai,0,165,69.48,612,Yes,0,6,12,11,Sunday,1,2.080454807138745,0.2696078431372549
T102890,CUST4128,2024-02-12 03:55:00,32.3,Food,Credit Card,Desktop,Mumbai,0,108,66.67,1316,No,0,3,12,2,Monday,0,0.48447577621118937,0.08206686930091185
T102891,CUST4693,2023-01-31 07:47:00,94.63,Food,PayPal,Desktop,Pune,0,127,77.88,1965,No,0,7,31,1,Tuesday,0,1.2150744735490497,0.06463104325699745
T102892,CUST5070,2023-04-04 23:43:00,117.97,Travel,Credit Card,Desktop,Delhi,1,63,115.92,1435,No,0,23,4,4,Tuesday,0,1.0176846100759145,0.04390243902439024
T102893,CUST8585,2024-01-15 00:49:00,85.06,Health,Debit Card,Mobile,Kolkata,1,101,285.79,1623,No,1,0,15,1,Monday,0,0.2976311277511459,0.06223043746149107
T102894,CUST9840,2024-02-15 07:39:00,13.15,Utilities,UPI,Mobile,Delhi,0,93,385.82,86,No,0,7,15,2,Thursday,0,0.03408325125706288,1.0813953488372092
T102895,CUST2305,2023-03-11 00:33:00,166.92,Electronics,Debit Card,POS,Kolkata,0,63,72.16,455,No,0,0,11,3,Saturday,1,2.313192904656319,0.13846153846153847
T102896,CUST6480,2023-08-26 05:56:00,61.96,Entertainment,NetBanking,Desktop,Bengaluru,1,10,436.31,1676,No,1,5,26,8,Saturday,1,0.14200912195457358,0.0059665871121718375
T102897,CUST5464,2023-05-02 08:00:00,26.56,Travel,PayPal,Desktop,Pune,0,80,422.93,171,No,0,8,2,5,Tuesday,0,0.0627999905421701,0.4678362573099415
T102898,CUST7103,2024-02-10 04:53:00,44.3,Health,Debit Card,Mobile,Hyderabad,0,37,366.42,597,Yes,1,4,10,2,Saturday,1,0.12089951421865618,0.06197654941373534
T102899,CUST6726,2023-06-20 22:15:00,3.06,Fashion,UPI,POS,Chennai,0,11,218.72,1577,No,0,22,20,6,Tuesday,0,0.013990490124359913,0.006975269499048827
T102900,CUST8227,2023-10-27 15:42:00,10.95,Food,Credit Card,Mobile,Pune,0,115,10.76,1914,No,0,15,27,10,Friday,0,1.0176579925650557,0.060083594566353184
T102901,CUST6713,2024-02-04 01:27:00,116.04,Food,PayPal,Desktop,Chennai,0,90,370.03,1068,No,1,1,4,2,Sunday,1,0.313596194903116,0.08426966292134831
T102902,CUST7140,2023-06-26 05:24:00,0.0,Entertainment,Debit Card,Desktop,Chennai,0,19,440.7,1061,Yes,1,5,26,6,Monday,0,0.0,0.017907634307257305
T102903,CUST8204,2023-11-20 02:32:00,43.11,Food,UPI,POS,Hyderabad,0,52,174.29,1284,No,0,2,20,11,Monday,0,0.24734637672844112,0.040498442367601244
T102904,CUST9118,2023-11-09 08:34:00,59.14,Electronics,Debit Card,Mobile,Hyderabad,0,118,361.81,1239,No,0,8,9,11,Thursday,0,0.1634559575467787,0.09523809523809523
T102905,CUST9240,2024-01-11 03:21:00,4.49,Health,NetBanking,Desktop,Kolkata,0,18,40.4,1106,No,0,3,11,1,Thursday,0,0.11113861386138615,0.0162748643761302
T102906,CUST4096,2023-11-24 03:03:00,289.19,Health,PayPal,Desktop,Hyderabad,0,94,357.65,166,No,0,3,24,11,Friday,0,0.8085838109883965,0.5662650602409639
T102907,CUST1335,2023-02-12 17:02:00,20.51,Entertainment,Credit Card,POS,Bengaluru,0,32,43.47,203,No,0,17,12,2,Sunday,1,0.47181964573268925,0.15763546798029557
T102908,CUST6003,2023-10-24 07:00:00,29.02,Health,UPI,Desktop,Delhi,0,151,297.72,889,No,0,7,24,10,Tuesday,0,0.09747413677280665,0.16985376827896512
T102909,CUST3650,2023-12-06 02:16:00,28.99,Utilities,Debit Card,Desktop,Mumbai,0,140,302.8,248,No,0,2,6,12,Wednesday,0,0.09573976221928665,0.5645161290322581
T102910,CUST9191,2023-01-19 19:54:00,20.95,Entertainment,PayPal,Mobile,Hyderabad,0,58,158.06,1316,No,0,19,19,1,Thursday,0,0.13254460331519674,0.044072948328267476
T102911,CUST3563,2023-07-28 09:05:00,0.12,Health,Debit Card,POS,Delhi,1,21,48.77,284,No,0,9,28,7,Friday,0,0.0024605290137379534,0.07394366197183098
T102912,CUST3089,2024-01-17 00:33:00,104.55,Electronics,PayPal,POS,Kolkata,0,149,475.17,841,No,0,0,17,1,Wednesday,0,0.22002651682555716,0.17717003567181927
T102913,CUST8239,2023-04-02 10:36:00,272.53,Grocery,NetBanking,POS,Hyderabad,0,29,272.43,299,No,0,10,2,4,Sunday,1,1.0003670667694453,0.09698996655518395
T102914,CUST9503,2024-01-10 19:46:00,20.32,Travel,Debit Card,Mobile,Mumbai,0,47,294.08,1640,No,0,19,10,1,Wednesday,0,0.0690968443960827,0.028658536585365855
T102915,CUST2888,2024-02-09 22:57:00,87.02,Travel,NetBanking,POS,Pune,0,140,311.36,253,No,0,22,9,2,Friday,0,0.279483556012333,0.5533596837944664
T102916,CUST8751,2023-10-21 05:10:00,108.35,Health,UPI,Desktop,Hyderabad,0,58,446.61,912,No,1,5,21,10,Saturday,1,0.2426054051633416,0.06359649122807018
T102917,CUST7923,2023-01-27 17:36:00,150.93,Fashion,NetBanking,POS,Delhi,0,169,39.53,633,No,0,17,27,1,Friday,0,3.8181128257019985,0.2669826224328594
T102918,CUST8372,2023-12-20 12:32:00,43.94,Food,PayPal,Desktop,Kolkata,0,19,447.71,1187,No,0,12,20,12,Wednesday,0,0.09814388778450336,0.016006739679865205
T102919,CUST3480,2023-08-08 08:54:00,28.87,Electronics,UPI,POS,Kolkata,0,140,127.44,1216,No,0,8,8,8,Tuesday,0,0.22653797865662273,0.11513157894736842
T102920,CUST1411,2023-05-10 01:20:00,31.48,Fashion,Debit Card,POS,Bengaluru,1,23,48.2,1763,No,1,1,10,5,Wednesday,0,0.6531120331950208,0.013045944412932501
T102921,CUST7798,2023-03-12 03:00:00,99.76,Utilities,Debit Card,Mobile,Kolkata,1,133,332.06,730,No,1,3,12,3,Sunday,1,0.30042763356019997,0.1821917808219178
T102922,CUST6605,2023-10-15 17:08:00,135.77,Fashion,PayPal,POS,Pune,1,122,488.72,949,No,0,17,15,10,Sunday,1,0.27780733344246195,0.1285563751317176
T102923,CUST3840,2023-12-03 15:46:00,16.03,Health,Credit Card,POS,Kolkata,1,154,38.05,102,No,1,15,3,12,Sunday,1,0.421287779237845,1.5098039215686274
T102924,CUST9094,2023-09-26 07:23:00,37.08,Electronics,Credit Card,Mobile,Kolkata,0,117,218.8,927,No,0,7,26,9,Tuesday,0,0.16946983546617914,0.1262135922330097
T102925,CUST2095,2023-10-26 17:32:00,185.77,Travel,Debit Card,Desktop,Pune,0,63,269.59,1771,No,0,17,26,10,Thursday,0,0.6890834229756297,0.03557312252964427
T102926,CUST9710,2023-06-20 11:05:00,131.48,Food,PayPal,POS,Pune,0,52,133.54,976,No,0,11,20,6,Tuesday,0,0.9845739104388198,0.05327868852459016
T102927,CUST3701,2023-04-10 18:34:00,335.22,Travel,Credit Card,POS,Mumbai,0,10,491.61,572,No,0,18,10,4,Monday,0,0.6818819796179899,0.017482517482517484
T102928,CUST4344,2023-06-18 04:02:00,112.27,Fashion,NetBanking,Desktop,Delhi,0,86,324.07,1947,No,0,4,18,6,Sunday,1,0.34643749807140434,0.044170518746789934
T102929,CUST9540,2023-09-10 23:39:00,39.96,Utilities,Debit Card,Mobile,Chennai,0,167,423.73,660,No,0,23,10,9,Sunday,1,0.09430533594505935,0.25303030303030305
T102930,CUST3021,2023-08-16 12:29:00,71.45,Food,NetBanking,POS,Kolkata,1,151,213.73,824,No,0,12,16,8,Wednesday,0,0.3343002854068217,0.18325242718446602
T102931,CUST9237,2024-01-01 02:24:00,86.54,Grocery,PayPal,Mobile,Chennai,0,11,183.44,1537,No,0,2,1,1,Monday,0,0.4717618839947667,0.0071567989590110605
T102932,CUST8876,2023-09-21 17:18:00,6.54,Fashion,NetBanking,Desktop,Chennai,0,95,281.05,907,No,0,17,21,9,Thursday,0,0.02326988080412738,0.10474090407938258
T102933,CUST1592,2023-02-08 12:46:00,62.91,Travel,Credit Card,Desktop,Bengaluru,0,72,223.29,1724,No,0,12,8,2,Wednesday,0,0.28174123337363965,0.04176334106728538
T102934,CUST2497,2023-01-17 16:29:00,98.84,Travel,Credit Card,Mobile,Hyderabad,0,128,360.32,1308,No,0,16,17,1,Tuesday,0,0.2743117229129663,0.09785932721712538
T102935,CUST6465,2023-04-16 14:23:00,14.65,Health,UPI,Desktop,Kolkata,0,48,140.25,786,No,0,14,16,4,Sunday,1,0.10445632798573976,0.061068702290076333
T102936,CUST2943,2024-01-03 20:17:00,121.36,Travel,Debit Card,Desktop,Hyderabad,0,92,230.3,647,No,0,20,3,1,Wednesday,0,0.5269648284845853,0.14219474497681608
T102937,CUST1343,2023-01-15 00:46:00,70.12,Electronics,PayPal,POS,Hyderabad,0,16,448.62,227,No,1,0,15,1,Sunday,1,0.15630154696625206,0.07048458149779736
T102938,CUST5642,2023-06-11 08:12:00,243.29,Fashion,Debit Card,Mobile,Bengaluru,0,174,380.49,1480,No,0,8,11,6,Sunday,1,0.6394123367236983,0.11756756756756757
T102939,CUST1076,2023-06-15 13:42:00,3.47,Entertainment,NetBanking,POS,Chennai,0,175,92.35,522,No,0,13,15,6,Thursday,0,0.03757444504602058,0.33524904214559387
T102940,CUST3999,2023-01-25 20:17:00,24.67,Entertainment,PayPal,Mobile,Pune,0,95,444.56,1685,No,0,20,25,1,Wednesday,0,0.05549307180133166,0.05637982195845697
T102941,CUST8944,2023-07-28 07:31:00,73.61,Utilities,PayPal,POS,Hyderabad,0,48,298.62,111,No,0,7,28,7,Friday,0,0.24650056928537942,0.43243243243243246
T102942,CUST6666,2023-11-17 13:14:00,28.14,Food,Credit Card,Desktop,Pune,0,197,342.85,1361,No,0,13,17,11,Friday,0,0.0820767099314569,0.14474650991917706
T102943,CUST7883,2023-09-14 01:08:00,100.26,Travel,NetBanking,Mobile,Pune,0,153,154.19,1835,No,0,1,14,9,Thursday,0,0.6502367209287243,0.08337874659400545
T102944,CUST7722,2023-03-05 20:34:00,113.84,Health,Credit Card,Mobile,Bengaluru,0,77,226.36,1752,No,0,20,5,3,Sunday,1,0.5029157094893091,0.043949771689497714
T102945,CUST9198,2023-03-08 13:29:00,8.65,Health,Credit Card,Mobile,Bengaluru,0,93,405.34,1841,No,0,13,8,3,Wednesday,0,0.02134010953767208,0.050516023900054316
T102946,CUST4618,2023-02-09 13:11:00,57.7,Travel,UPI,Mobile,Delhi,0,104,172.03,403,No,0,13,9,2,Thursday,0,0.33540661512526887,0.25806451612903225
T102947,CUST7938,2024-01-25 00:18:00,56.89,Electronics,Credit Card,Desktop,Kolkata,0,81,90.88,1617,No,0,0,25,1,Thursday,0,0.6259903169014085,0.05009276437847866
T102948,CUST5788,2023-09-13 23:57:00,36.87,Health,Debit Card,Desktop,Hyderabad,0,37,195.37,1512,No,0,23,13,9,Wednesday,0,0.1887188411731586,0.02447089947089947
T102949,CUST6007,2023-03-30 15:35:00,216.16,Entertainment,PayPal,Desktop,Chennai,0,102,43.92,530,No,0,15,30,3,Thursday,0,4.9216757741347905,0.19245283018867926
T102950,CUST1305,2023-08-22 02:04:00,140.59,Food,Credit Card,POS,Mumbai,0,191,361.75,386,No,0,2,22,8,Tuesday,0,0.38863856254319284,0.4948186528497409
T102951,CUST8749,2023-05-15 18:50:00,95.58,Fashion,Debit Card,Desktop,Bengaluru,0,29,82.4,1349,No,0,18,15,5,Monday,0,1.1599514563106794,0.021497405485544848
T102952,CUST8475,2023-12-06 13:02:00,100.23,Grocery,NetBanking,POS,Pune,0,58,149.71,609,No,0,13,6,12,Wednesday,0,0.6694943557544586,0.09523809523809523
T102953,CUST8161,2023-06-05 11:38:00,49.55,Electronics,PayPal,POS,Delhi,0,94,441.73,329,No,0,11,5,6,Monday,0,0.11217259411857922,0.2857142857142857
T102954,CUST1120,2023-11-21 20:57:00,203.06,Utilities,NetBanking,Desktop,Mumbai,0,159,274.84,675,No,0,20,21,11,Tuesday,0,0.7388298646485228,0.23555555555555555
T102955,CUST3663,2023-03-17 07:22:00,94.89,Utilities,Debit Card,Desktop,Bengaluru,0,86,167.46,1396,No,0,7,17,3,Friday,0,0.5666427803654603,0.06160458452722063
T102956,CUST6238,2023-06-08 08:53:00,104.45,Health,NetBanking,Desktop,Delhi,0,110,278.36,149,No,0,8,8,6,Thursday,0,0.3752335105618623,0.738255033557047
T102957,CUST4199,2023-07-12 21:33:00,158.26,Fashion,NetBanking,POS,Pune,0,196,116.96,1622,No,0,21,12,7,Wednesday,0,1.3531121751025992,0.12083847102342787
T102958,CUST7519,2023-08-10 13:37:00,25.62,Grocery,NetBanking,Mobile,Hyderabad,1,41,22.33,215,No,0,13,10,8,Thursday,0,1.1473354231974924,0.19069767441860466
T102959,CUST8032,2024-01-06 23:53:00,131.63,Utilities,Credit Card,Desktop,Kolkata,0,178,305.83,613,No,0,23,6,1,Saturday,1,0.43040251119903217,0.2903752039151713
T102960,CUST2479,2023-03-01 18:10:00,17.38,Travel,Credit Card,POS,Kolkata,0,44,359.92,1211,No,0,18,1,3,Wednesday,0,0.048288508557457206,0.03633360858794385
T102961,CUST6474,2023-08-27 15:15:00,33.89,Travel,Credit Card,POS,Delhi,0,137,441.09,1281,No,0,15,27,8,Sunday,1,0.07683239248225986,0.10694769711163153
T102962,CUST1327,2023-07-30 15:10:00,32.71,Food,PayPal,Desktop,Bengaluru,0,187,388.22,337,No,0,15,30,7,Sunday,1,0.08425634949255577,0.5548961424332344
T102963,CUST9861,2023-09-09 02:38:00,307.27,Grocery,Debit Card,POS,Kolkata,0,90,464.07,263,No,0,2,9,9,Saturday,1,0.6621199388023358,0.34220532319391633
T102964,CUST5930,2023-09-15 04:28:00,155.33,Travel,Credit Card,Desktop,Kolkata,0,155,493.12,1064,No,0,4,15,9,Friday,0,0.3149943218689163,0.14567669172932332
T102965,CUST7030,2023-09-11 16:13:00,96.63,Utilities,NetBanking,POS,Hyderabad,0,109,375.02,204,No,0,16,11,9,Monday,0,0.257666257799584,0.5343137254901961
T102966,CUST4698,2023-05-20 03:36:00,103.88,Travel,NetBanking,Mobile,Pune,0,59,435.28,802,No,0,3,20,5,Saturday,1,0.23865098327513326,0.07356608478802992
T102967,CUST7854,2023-02-22 15:07:00,66.06,Entertainment,NetBanking,POS,Chennai,0,110,340.13,672,No,0,15,22,2,Wednesday,0,0.19421985711345663,0.1636904761904762
T102968,CUST5904,2023-10-26 21:37:00,235.13,Health,NetBanking,Desktop,Kolkata,0,106,93.76,940,No,0,21,26,10,Thursday,0,2.507785836177474,0.1127659574468085
T102969,CUST5383,2023-03-17 18:34:00,54.86,Utilities,UPI,Mobile,Delhi,0,131,99.03,1951,No,0,18,17,3,Friday,0,0.5539735433706957,0.06714505381855458
T102970,CUST8678,2023-02-25 00:21:00,38.31,Utilities,PayPal,Desktop,Mumbai,0,7,64.03,1055,No,0,0,25,2,Saturday,1,0.5983132906450102,0.006635071090047393
T102971,CUST1470,2023-01-01 09:06:00,14.24,Utilities,Debit Card,POS,Pune,0,82,472.06,790,No,0,9,1,1,Sunday,1,0.03016565690802017,0.10379746835443038
T102972,CUST5837,2024-01-06 12:15:00,123.42,Food,Debit Card,Mobile,Hyderabad,0,16,339.65,1765,No,0,12,6,1,Saturday,1,0.36337406153393204,0.009065155807365438
T102973,CUST9939,2023-03-04 18:10:00,106.07,Fashion,Credit Card,Mobile,Pune,0,49,397.06,211,No,0,18,4,3,Saturday,1,0.26713846773787336,0.23222748815165878
T102974,CUST4387,2023-07-26 04:32:00,38.81,Utilities,UPI,POS,Hyderabad,0,121,172.27,971,No,0,4,26,7,Wednesday,0,0.2252858884309514,0.12461380020597322
T102975,CUST8911,2023-09-05 20:57:00,2.04,Travel,Debit Card,Mobile,Pune,0,32,235.61,379,No,0,20,5,9,Tuesday,0,0.008658376130045414,0.08443271767810026
T102976,CUST1091,2023-02-16 18:35:00,146.11,Entertainment,PayPal,Mobile,Chennai,0,89,29.49,668,No,0,18,16,2,Thursday,0,4.954560868090879,0.13323353293413173
T102977,CUST2250,2023-06-26 11:08:00,0.92,Utilities,NetBanking,Mobile,Delhi,0,172,445.61,1435,No,0,11,26,6,Monday,0,0.002064585624200534,0.11986062717770035
T102978,CUST3972,2023-12-12 16:03:00,97.31,Electronics,Credit Card,Desktop,Mumbai,0,19,427.97,1350,No,0,16,12,12,Tuesday,0,0.22737575063672685,0.014074074074074074
T102979,CUST1935,2023-10-19 05:07:00,281.21,Electronics,PayPal,Desktop,Kolkata,0,3,394.56,1250,No,0,5,19,10,Thursday,0,0.7127179643146796,0.0024
T102980,CUST9595,2023-08-24 16:03:00,46.05,Fashion,Debit Card,Mobile,Chennai,0,122,38.57,1339,No,0,16,24,8,Thursday,0,1.193933108633653,0.09111277072442121
